id,name,slug,department_code,insee_code,postal_code,lat,lng,pop
7111,Longchamp,longchamp-21,21,21351,21110,47.25,5.28333,1200
7112,Aignay-le-Duc,aignay-le-duc,21,21004,21510,47.6667,4.73333,400
7113,Clomot,clomot,21,21181,21230,47.1833,4.48333,100
7114,Bourberain,bourberain,21,21094,21610,47.5,5.3,300
7115,Vauchignon,vauchignon,21,21658,21340,46.9667,4.65,0
7116,Levernois,levernois,21,21347,21200,47.0,4.86667,300
7117,Crépand,crepand,21,21212,21500,47.6167,4.31667,400
7118,Vanvey,vanvey,21,21655,21400,47.8333,4.7,200
7119,Thenissey,thenissey,21,21627,21150,47.5,4.61667,100
7120,Roilly,roilly,21,21529,21390,47.4167,4.35,0
7121,Villedieu,villedieu-21,21,21693,21330,47.9167,4.36667,100
7122,Magny-la-Ville,magny-la-ville,21,21365,21140,47.4833,4.43333,100
7123,Pagny-le-Château,pagny-le-chateau,21,21475,21250,47.05,5.18333,500
7124,Chaume-lès-Baigneux,chaume-les-baigneux,21,21160,21450,47.6333,4.58333,100
7125,Quemigny-Poisot,quemigny-poisot,21,21513,21220,47.2333,4.86667,200
7126,Champagny,champagny,21,21136,21440,47.4667,4.76667,0
7127,Forléans,forleans,21,21282,21460,47.4833,4.2,100
7128,Brémur-et-Vaurois,bremur-et-vaurois,21,21104,21400,47.7333,4.6,100
7129,Précy-sous-Thil,precy-sous-thil,21,21505,21390,47.3833,4.31667,800
7130,Brianny,brianny,21,21108,21390,47.4167,4.36667,100
7131,Savolles,savolles,21,21595,21310,47.3833,5.26667,200
7132,Rougemont,rougemont-21,21,21530,21500,47.6667,4.25,200
7133,Pontailler-sur-Saône,pontailler-sur-saone,21,21496,21270,47.3,5.41667,1300
7134,Val-Suzon,val-suzon,21,21651,21121,47.4167,4.9,200
7135,Marcheseuil,marcheseuil,21,21379,21430,47.15,4.35,200
7136,Nantoux,nantoux,21,21450,21190,47.0333,4.75,200
7137,Orgeux,orgeux,21,21469,21490,47.3667,5.15,500
7138,Grignon,grignon-21,21,21308,21150,47.5667,4.4,200
7139,Jancigny,jancigny,21,21323,21310,47.3833,5.4,100
7140,Montigny-Montfort,montigny-montfort,21,21429,21500,47.5833,4.33333,300
7141,Mâlain,malain,21,21373,21410,47.3167,4.78333,700
7142,Arcenant,arcenant,21,21017,21700,47.1333,4.85,500
7143,Villeneuve-sous-Charigny,villeneuve-sous-charigny,21,21696,21140,47.4333,4.4,100
7144,Crimolois,crimolois,21,21213,21800,47.2667,5.11667,600
7145,Bessey-lès-Cîteaux,bessey-les-cîteaux,21,21067,21110,47.15,5.16667,700
7146,Pichanges,pichanges,21,21483,21120,47.4667,5.15,300
7147,Vonges,vonges,21,21713,21270,47.3,5.4,300
7148,Corsaint,corsaint,21,21199,21460,47.5333,4.2,100
7149,Bouix,bouix,21,21093,21330,47.8833,4.48333,200
7150,Épernay-sous-Gevrey,epernay-sous-gevrey,21,21246,21220,47.1833,5.03333,200
7151,Brochon,brochon,21,21110,21220,47.2333,4.96667,600
7152,Lacour-d'Arcenay,lacour-d-arcenay,21,21335,21210,47.3667,4.25,100
7153,Laperrière-sur-Saône,laperriere-sur-saone,21,21342,21170,47.1167,5.35,400
7154,Sainte-Sabine,sainte-sabine,21,21570,21320,47.1833,4.61667,200
7155,Villy-le-Moutier,villy-le-moutier,21,21708,21250,47.0333,5.0,300
7156,Noiron-sous-Gevrey,noiron-sous-gevrey,21,21458,21910,47.2,5.08333,1000
7157,Remilly-en-Montagne,remilly-en-montagne,21,21520,21540,47.2833,4.73333,100
7158,Losne,losne,21,21356,21170,47.1,5.26667,1500
7159,Savouges,savouges,21,21596,21910,47.1833,5.06667,400
7160,Tart-le-Bas,tart-le-bas,21,21622,21110,47.2167,5.21667,200
7161,Soussey-sur-Brionne,soussey-sur-brionne,21,21613,21350,47.3167,4.53333,100
7162,Longecourt-en-Plaine,longecourt-en-plaine,21,21353,21110,47.1833,5.15,1300
7163,Izeure,izeure,21,21319,21110,47.1667,5.13333,800
7164,Jours-lès-Baigneux,jours-les-baigneux,21,21326,21450,47.6298,4.59973,100
7165,Beire-le-Fort,beire-le-fort,21,21057,21110,47.2333,5.25,300
7166,Verrey-sous-Drée,verrey-sous-dree,21,21669,21540,47.3667,4.68333,100
7167,Fontaines-en-Duesmois,fontaines-en-duesmois,21,21276,21450,47.65,4.55,100
7168,Courtivron,courtivron,21,21208,21120,47.5333,4.96667,200
7169,Orain,orain,21,21468,21610,47.6167,5.43333,100
7170,Saint-Andeux,saint-andeux,21,21538,21530,47.4,4.1,100
7171,Seurre,seurre,21,21607,21250,47.0,5.15,2400
7172,Flée,flee-21,21,21272,21140,47.4333,4.33333,200
7173,Chaux,chaux-21,21,21162,21700,47.1333,4.9,400
7174,Marcigny-sous-Thil,marcigny-sous-thil,21,21380,21390,47.4,4.38333,100
7175,Manlay,manlay,21,21375,21430,47.1333,4.35,200
7176,Beaulieu,beaulieu-21,21,21052,21510,47.7273,4.72778,0
7177,Saint-Julien,saint-julien-21,21,21555,21490,47.4,5.13333,1400
7178,Boux-sous-Salmaise,boux-sous-salmaise,21,21098,21690,47.4667,4.63333,100
7179,Villers-Rotin,villers-rotin,21,21701,21130,47.15,5.4,100
7180,Brain,brain,21,21100,21350,47.4667,4.5,0
7181,Flagey-lès-Auxonne,flagey-les-auxonne,21,21268,21130,47.1333,5.4,200
7182,Volnay,volnay-21,21,21712,21190,47.0014,4.78139,300
7183,Aloxe-Corton,aloxe-corton,21,21010,21420,47.0667,4.86667,200
7184,Blaisy-Haut,blaisy-haut,21,21081,21540,47.35,4.75,100
7185,Poncey-lès-Athée,poncey-les-athee,21,21493,21130,47.2333,5.38333,500
7186,Détain-et-Bruant,detain-et-bruant,21,21228,21220,47.1667,4.78333,100
7187,Étaules,etaules-21,21,21255,21121,47.4,4.95,200
7188,Cheuge,cheuge,21,21167,21310,47.3833,5.4,100
7189,Beaune,beaune,21,21054,21200,47.0333,4.83333,22200
7190,Crugey,crugey,21,21214,21360,47.1833,4.68333,200
7191,Hauteville-lès-Dijon,hauteville-les-dijon,21,21315,21121,47.3667,5.0,1100
7192,Til-Châtel,til-chatel,21,21638,21120,47.5167,5.16667,1000
7193,Flammerans,flammerans,21,21269,21130,47.2333,5.45,400
7194,Aubigny-lès-Sombernon,aubigny-les-sombernon,21,21033,21540,47.3,4.65,100
7195,Saint-Marc-sur-Seine,saint-marc-sur-seine,21,21557,21450,47.7,4.6,100
7196,Corcelles-lès-Cîteaux,corcelles-les-cîteaux,21,21191,21910,47.1667,5.08333,800
7197,Renève,reneve,21,21522,21310,47.4,5.41667,400
7198,Chambeire,chambeire,21,21130,21110,47.2833,5.25,300
7199,Villotte-Saint-Seine,villotte-saint-seine,21,21705,21690,47.4333,4.7,100
7200,Fontaines-les-Sèches,fontaines-les-seches,21,21279,21330,47.7833,4.35,0
7201,Bussy-la-Pesle,bussy-la-pesle-21,21,21121,21540,47.3667,4.7,100
7202,Vernois-lès-Vesvres,vernois-les-vesvres,21,21665,21260,47.65,5.15,200
7203,Bissey-la-Côte,bissey-la-cote,21,21077,21520,47.9167,4.71667,100
7204,Segrois,segrois,21,21597,21220,47.1667,4.9,100
7205,Perrigny-sur-l'Ognon,perrigny-sur-l-ognon,21,21482,21270,47.3167,5.45,700
7206,Clamerey,clamerey,21,21177,21390,47.3833,4.43333,200
7207,Louesme,louesme,21,21357,21520,47.897,4.75889,100
7208,Brognon,brognon-21,21,21111,21490,47.4,5.16667,300
7209,Oisilly,oisilly,21,21467,21310,47.4167,5.36667,100
7210,Montmançon,montmancon,21,21437,21270,47.35,5.38333,200
7211,Baulme-la-Roche,baulme-la-roche,21,21051,21410,47.35,4.8,100
7212,Cussey-les-Forges,cussey-les-forges,21,21220,21580,47.65,5.08333,100
7213,Sainte-Marie-sur-Ouche,sainte-marie-sur-ouche,21,21559,21410,47.2833,4.8,600
7214,Tréclun,treclun,21,21643,21130,47.1833,5.28333,300
7215,Véronnes,veronnes,21,21667,21260,47.5342,5.23056,400
7216,Oigny,oigny-21,21,21466,21450,47.5667,4.71667,0
7217,Tart-le-Haut,tart-le-haut,21,21623,21110,47.2,5.2,1400
7218,Labruyère,labruyere-21,21,21333,21250,47.0333,5.15,200
7219,Mimeure,mimeure,21,21414,21230,47.15,4.5,300
7220,Tillenay,tillenay,21,21639,21130,47.1833,5.35,700
7221,Vosne-Romanée,vosne-romanee,21,21714,21700,47.1667,4.95,400
7222,Comblanchien,comblanchien,21,21186,21700,47.1,4.91667,700
7223,Lucey,lucey-21,21,21359,21290,47.85,4.86667,100
7224,Merceuil,merceuil,21,21405,21190,46.95,4.83333,800
7225,Courcelles-lès-Montbard,courcelles-les-montbard,21,21204,21500,47.6,4.4,100
7226,Painblanc,painblanc,21,21476,21360,47.15,4.63333,200
7227,Noiron-sur-Bèze,noiron-sur-beze,21,21459,21310,47.4333,5.3,200
7228,Lignerolles,lignerolles-21,21,21350,21520,47.9,4.88333,100
7229,Bouilland,bouilland,21,21092,21420,47.1333,4.78333,200
7230,Flacey,flacey-21,21,21266,21490,47.4333,5.15,200
7231,Sainte-Colombe,sainte-colombe-21,21,21544,21350,47.427,4.45778,100
7232,Verrey-sous-Salmaise,verrey-sous-salmaise,21,21670,21690,47.4333,4.66667,300
7233,Dijon,dijon,21,21231,21000,47.3167,5.01667,151600
7234,Échenon,echenon,21,21239,21170,47.1167,5.28333,700
7235,Maligny,maligny-21,21,21374,21230,47.0853,4.50917,200
7236,Époisses,epoisses,21,21247,21460,47.5,4.16667,800
7237,Antigny-la-Ville,antigny-la-ville,21,21015,21230,47.1,4.55,100
7238,Auxey-Duresses,auxey-duresses,21,21037,21190,46.9833,4.75,300
7239,Échevronne,echevronne,21,21241,21420,47.1,4.85,300
7240,Meursanges,meursanges,21,21411,21200,46.9833,4.95,500
7241,Normier,normier,21,21463,21390,47.3667,4.43333,0
7242,Salmaise,salmaise,21,21580,21690,47.45,4.66667,100
7243,Balot,balot,21,21044,21330,47.8167,4.43333,100
7244,Grenant-lès-Sombernon,grenant-les-sombernon,21,21306,21540,47.2667,4.71667,200
7245,Châtillon-sur-Seine,chatillon-sur-seine,21,21154,21400,47.85,4.55,5700
7246,Blanot,blanot-21,21,21083,21430,47.1723,4.23611,100
7247,Saint-Mesmin,saint-mesmin-21,21,21563,21540,47.35,4.65,100
7248,Saint-Bernard,saint-bernard-21,21,21542,21700,47.1667,5.01667,400
7249,Jouey,jouey,21,21325,21230,47.15,4.45,200
7250,Longecourt-lès-Culêtre,longecourt-les-culetre,21,21354,21230,47.1667,4.55,0
7251,Premeaux-Prissey,premeaux-prissey,21,21506,21700,47.1123,4.93473,400
7252,Meursault,meursault,21,21412,21190,46.9833,4.76667,1600
7253,Foncegrive,foncegrive,21,21275,21260,47.6167,5.16667,200
7254,Étais,etais,21,21252,21500,47.7,4.43333,100
7255,Agencourt,agencourt,21,21001,21700,47.1333,4.98333,400
7256,Quincy-le-Vicomte,quincy-le-vicomte,21,21518,21500,47.6,4.25,200
7257,Charigny,charigny,21,21145,21140,47.4333,4.43333,0
7258,Missery,missery,21,21417,21210,47.3,4.36667,100
7259,Aubaine,aubaine,21,21030,21360,47.1333,4.71667,100
7260,Saint-Thibault,saint-thibault-21,21,21576,21350,47.3667,4.46667,100
7261,Échalot,echalot,21,21237,21510,47.6167,4.83333,100
7262,Gergueil,gergueil,21,21293,21410,47.2333,4.81667,100
7263,Veuxhaulles-sur-Aube,veuxhaulles-sur-aube,21,21674,21520,47.95,4.8,200
7264,Villers-les-Pots,villers-les-pots,21,21699,21130,47.2167,5.35,1000
7265,Ivry-en-Montagne,ivry-en-montagne,21,21318,21340,47.0333,4.63333,200
7266,Darcey,darcey,21,21226,21150,47.55,4.56667,300
7267,Massingy,massingy-21,21,21393,21400,47.9,4.6,200
7268,Nolay,nolay-21,21,21461,21340,46.9517,4.63389,1500
7269,Bessey-la-Cour,bessey-la-cour,21,21066,21360,47.1,4.61667,100
7270,Saint-Martin-de-la-Mer,saint-martin-de-la-mer,21,21560,21210,47.2333,4.23333,300
7271,Fussey,fussey,21,21289,21700,47.1167,4.83333,100
7272,Millery,millery-21,21,21413,21140,47.5281,4.33861,400
7273,Nicey,nicey,21,21454,21330,47.8667,4.31667,100
7274,Le Meix,meix,21,21400,21580,47.6,4.94167,0
7275,Voudenay,voudenay,21,21715,21230,47.0833,4.38333,200
7276,Perrigny-lès-Dijon,perrigny-les-dijon,21,21481,21160,47.2667,5.0,1500
7277,Origny,origny,21,21470,21510,47.7,4.63333,0
7278,Sennecey-lès-Dijon,sennecey-les-dijon,21,21605,21800,47.2833,5.1,2300
7279,Saint-Prix-lès-Arnay,saint-prix-les-arnay,21,21567,21230,47.1167,4.5,200
7280,Allerey,allerey,21,21009,21230,47.1895,4.43834,200
7281,Boussenois,boussenois,21,21096,21260,47.6333,5.21667,100
7282,Vic-de-Chassenay,vic-de-chassenay,21,21676,21140,47.4667,4.26667,200
7283,Duesme,duesme,21,21235,21510,47.65,4.68333,100
7284,Magny-sur-Tille,magny-sur-tille,21,21370,21110,47.2667,5.16667,800
7285,Cussy-la-Colonne,cussy-la-colonne,21,21221,21360,47.05,4.65,100
7286,Étrochey,etrochey,21,21258,21400,47.8833,4.53333,200
7287,Thorey-en-Plaine,thorey-en-plaine,21,21632,21110,47.2167,5.13333,1000
7288,Villargoix,villargoix,21,21687,21210,47.2833,4.3,200
7289,Mont-Saint-Jean,mont-saint-jean-21,21,21441,21320,47.2833,4.4,200
7290,Bussy-le-Grand,bussy-le-grand,21,21122,21150,47.5833,4.51667,300
7291,Thoires,thoires,21,21628,21570,47.9333,4.68333,100
7292,Brazey-en-Plaine,brazey-en-plaine,21,21103,21470,47.1333,5.21667,2600
7293,Bligny-le-Sec,bligny-le-sec,21,21085,21440,47.4333,4.73333,200
7294,La Bussière-sur-Ouche,bussiere-sur-ouche,21,21120,21360,47.2167,4.71667,200
7295,Rochefort-sur-Brévon,rochefort-sur-brevon,21,21526,21510,47.7333,4.7,0
7296,Flavignerot,flavignerot,21,21270,21160,47.2833,4.91667,200
7297,Viévy,vievy,21,21683,21230,47.05,4.45,400
7298,Santenay,santenay-21,21,21582,21590,46.9167,4.68333,800
7299,Santosse,santosse,21,21583,21340,47.0,4.63333,0
7300,Fontaine-lès-Dijon,fontaine-les-dijon,21,21278,21121,47.3434,5.01917,9000
7301,Benoisey,benoisey,21,21064,21500,47.5833,4.4,100
7302,Rouvres-en-Plaine,rouvres-en-plaine,21,21532,21110,47.2333,5.13333,1000
7303,Bligny-lès-Beaune,bligny-les-beaune,21,21086,21200,46.9833,4.83333,1200
7304,Le Fête,fete,21,21264,21230,47.1833,4.51667,0
7305,Bierre-lès-Semur,bierre-les-semur,21,21073,21390,47.4167,4.3,100
7306,Sincey-lès-Rouvray,sincey-les-rouvray,21,21608,21530,47.4333,4.13333,100
7307,Ladoix-Serrigny,ladoix-serrigny,21,21606,21550,47.0662,4.88667,1700
7308,La Chaume,chaume,21,21159,21520,47.8792,4.83945,100
7309,Meulson,meulson,21,21410,21510,47.6833,4.7,0
7310,Belleneuve,belleneuve,21,21060,21310,47.3667,5.26667,1400
7311,Saint-Aubin,saint-aubin-21,21,21541,21190,46.9503,4.70945,300
7312,Marcilly-sur-Tille,marcilly-sur-tille,21,21383,21120,47.5167,5.13333,1500
7313,Corrombles,corrombles,21,21198,21460,47.5167,4.2,200
7314,Gurgy-la-Ville,gurgy-la-ville,21,21312,21290,47.85,4.93333,0
7315,Baigneux-les-Juifs,baigneux-les-juifs,21,21043,21450,47.6,4.63333,200
7316,Beaunotte,beaunotte,21,21055,21510,47.6833,4.7,0
7317,Noidan,noidan,21,21457,21390,47.35,4.41667,100
7318,Sacquenay,sacquenay,21,21536,21260,47.5833,5.31667,300
7319,Arc-sur-Tille,arc-sur-tille,21,21021,21560,47.3333,5.18333,2500
7320,Chaignay,chaignay,21,21127,21120,47.4667,5.06667,500
7321,Brion-sur-Ource,brion-sur-ource,21,21109,21570,47.9167,4.65,200
7322,Grosbois-en-Montagne,grosbois-en-montagne,21,21310,21540,47.3167,4.6,100
7323,Moitron,moitron,21,21418,21510,47.6833,4.81667,100
7324,Fauverney,fauverney,21,21261,21110,47.25,5.15,700
7325,Échevannes,echevannes-21,21,21240,21120,47.5333,5.16667,200
7326,Labergement-lès-Seurre,labergement-les-seurre,21,21332,21820,47.0,5.08333,900
7327,Diénay,dienay,21,21230,21120,47.5167,5.06667,300
7328,La Rochepot,rochepot,21,21527,21340,46.95,4.68333,300
7329,Busserotte-et-Montenaille,busserotte-et-montenaille,21,21118,21580,47.6631,4.97667,0
7330,Saint-Maurice-sur-Vingeanne,saint-maurice-sur-vingeanne,21,21562,21610,47.5833,5.4,200
7331,Morey-Saint-Denis,morey-saint-denis,21,21442,21220,47.2,4.96667,700
7332,Braux,braux-21,21,21101,21390,47.4167,4.43333,200
7333,Aiserey,aiserey,21,21005,21110,47.1667,5.16667,1300
7334,Nan-sous-Thil,nan-sous-thil,21,21449,21390,47.3833,4.35,200
7335,Aisy-sous-Thil,aisy-sous-thil,21,21007,21390,47.4,4.28333,200
7336,Terrefondrée,terrefondree,21,21626,21290,47.7333,4.86667,100
7337,Éringes,eringes,21,21248,21500,47.6,4.46667,100
7338,Chazeuil,chazeuil-21,21,21163,21260,47.5598,5.27084,200
7339,Fontenelle,fontenelle-21,21,21281,21610,47.5017,5.37473,100
7340,Prâlon,pralon,21,21504,21410,47.3,4.78333,100
7341,Saint-Seine-en-Bâche,saint-seine-en-bache,21,21572,21130,47.1167,5.36667,300
7342,Mussy-la-Fosse,mussy-la-fosse,21,21448,21150,47.5167,4.43333,100
7343,Athie,athie-21,21,21029,21500,47.5662,4.25389,100
7344,Juilly,juilly-21,21,21329,21140,47.5,4.4,0
7345,Tarsul,tarsul,21,21620,21120,47.5333,4.98333,200
7346,Courcelles-Frémoy,courcelles-fremoy,21,21203,21460,47.45,4.16667,100
7347,Bure-les-Templiers,bure-les-templiers,21,21116,21290,47.7333,4.9,100
7348,Fénay,fenay,21,21263,21600,47.2333,5.06667,1400
7349,Thury,thury-21,21,21636,21340,47.0337,4.52417,300
7350,L'Étang-Vergy,etang-vergy,21,21254,21220,47.1833,4.88333,200
7351,Semond,semond,21,21602,21450,47.7167,4.6,0
7352,Villers-la-Faye,villers-la-faye,21,21698,21700,47.1,4.88333,400
7353,Saint-Martin-du-Mont,saint-martin-du-mont-21,21,21561,21440,47.4331,4.78639,400
7354,Ternant,ternant-21,21,21625,21220,47.2,4.85,100
7355,Griselles,griselles-21,21,21309,21330,47.8667,4.35,100
7356,Châteauneuf,chateauneuf-21,21,21152,21320,47.2167,4.65,100
7357,Aubigny-la-Ronce,aubigny-la-ronce,21,21032,21340,46.9833,4.61667,200
7358,Messanges,messanges-21,21,21407,21220,47.1623,4.8725,200
7359,Pouillenay,pouillenay,21,21500,21150,47.5,4.46667,600
7360,Veuvey-sur-Ouche,veuvey-sur-ouche,21,21673,21360,47.1833,4.71667,200
7361,Mirebeau-sur-Bèze,mirebeau-sur-beze,21,21416,21310,47.4,5.31667,1900
7362,Grancey-sur-Ource,grancey-sur-ource,21,21305,21570,48.0074,4.58666,200
7363,Arceau,arceau,21,21016,21310,47.3833,5.18333,600
7364,Prusly-sur-Ource,prusly-sur-ource,21,21510,21400,47.8667,4.66667,200
7365,Chassey,chassey,21,21151,21150,47.4833,4.45,100
7366,Torcy-et-Pouligny,torcy-et-pouligny,21,21640,21460,47.4833,4.21667,200
7367,Talant,talant,21,21617,21240,47.3167,5.0,11800
7368,Magny-Saint-Médard,magny-saint-medard,21,21369,21310,47.3833,5.25,200
7369,Pasques,pasques,21,21478,21370,47.3667,4.86667,300
7370,Remilly-sur-Tille,remilly-sur-tille,21,21521,21560,47.3167,5.21667,800
7371,Saint-Rémy,saint-remy-21,21,21568,21500,47.6367,4.29806,800
7372,Daix,daix,21,21223,21121,47.35,5.0,1400
7373,Saint-Anthot,saint-anthot,21,21539,21540,47.3167,4.65,100
7374,Neuilly-lès-Dijon,neuilly-les-dijon,21,21452,21800,47.2833,5.1,1900
7375,Villars-et-Villenotte,villars-et-villenotte,21,21689,21140,47.5167,4.38333,200
7376,Cessey-sur-Tille,cessey-sur-tille,21,21126,21110,47.2833,5.21667,500
7377,Champrenault,champrenault,21,21141,21690,47.4,4.68333,0
7378,Collonges-lès-Premières,collonges-les-premieres,21,21183,21110,47.2167,5.26667,800
7379,Asnières-lès-Dijon,asnieres-les-dijon,21,21027,21380,47.3833,5.03333,1200
7380,Villebichot,villebichot,21,21691,21700,47.1333,5.05,400
7381,Fain-lès-Montbard,fain-les-montbard,21,21259,21500,47.6,4.38333,300
7382,Boncourt-le-Bois,boncourt-le-bois,21,21088,21700,47.1333,5.0,300
7383,Jeux-lès-Bard,jeux-les-bard,21,21324,21460,47.5333,4.25,100
7384,Poinçon-lès-Larrey,poincon-les-larrey,21,21488,21330,47.8667,4.45,200
7385,Marsannay-le-Bois,marsannay-le-bois,21,21391,21380,47.4333,5.1,700
7386,Chaumont-le-Bois,chaumont-le-bois,21,21161,21400,47.9167,4.58333,100
7387,Meilly-sur-Rouvres,meilly-sur-rouvres,21,21399,21320,47.2,4.55,200
7388,Sainte-Colombe-sur-Seine,sainte-colombe-sur-seine,21,21545,21400,47.872,4.54112,900
7389,Frôlois,frolois-21,21,21288,21150,47.5333,4.63333,200
7390,Poiseul-lès-Saulx,poiseul-les-saulx,21,21491,21120,47.5667,5.0,100
7391,Cuiserey,cuiserey,21,21215,21310,47.3667,5.31667,200
7392,Épagny,epagny-21,21,21245,21380,47.45,5.06667,300
7393,Nod-sur-Seine,nod-sur-seine,21,21455,21400,47.7667,4.56667,300
7394,Chevannay,chevannay,21,21168,21540,47.4,4.65,100
7395,Dompierre-en-Morvan,dompierre-en-morvan,21,21232,21390,47.4,4.23333,200
7396,Marsannay-la-Côte,marsannay-la-cote,21,21390,21160,47.2667,4.98333,5100
7397,Saint-Pierre-en-Vaux,saint-pierre-en-vaux,21,21566,21230,47.05,4.53333,100
7398,Sussey,sussey,21,21615,21430,47.2167,4.36667,200
7399,Urcy,urcy,21,21650,21220,47.2667,4.85,100
7400,Marey-lès-Fussey,marey-les-fussey,21,21384,21700,47.1167,4.86667,100
7401,Larrey,larrey,21,21343,21330,47.8833,4.43333,100
7402,Saint-Victor-sur-Ouche,saint-victor-sur-ouche,21,21578,21410,47.2333,4.75,200
7403,Montberthault,montberthault,21,21426,21460,47.4667,4.16667,200
7404,Quemigny-sur-Seine,quemigny-sur-seine,21,21514,21510,47.6667,4.66667,100
7405,Flagey-Echézeaux,flagey-echezeaux,21,21267,21640,47.1667,4.98333,500
7406,Arnay-le-Duc,arnay-le-duc,21,21023,21230,47.1333,4.48333,1700
7407,Saint-Romain,saint-romain-21,21,21569,21190,47.0,4.7,200
7408,Orret,orret,21,21471,21450,47.6,4.68333,0
7409,Belan-sur-Ource,belan-sur-ource,21,21058,21570,47.9333,4.65,300
7410,Plombières-lès-Dijon,plombieres-les-dijon,21,21485,21370,47.3333,4.96667,2900
7411,Pouilly-en-Auxois,pouilly-en-auxois,21,21501,21320,47.2667,4.55,1500
7412,Barbirey-sur-Ouche,barbirey-sur-ouche,21,21045,21410,47.25,4.75,300
7413,Ruffey-lès-Echirey,ruffey-les-echirey,21,21535,21490,47.3667,5.08333,1100
7414,Saulon-la-Rue,saulon-la-rue,21,21586,21910,47.2167,5.06667,600
7415,Poiseul-la-Ville-et-Laperrière,poiseul-la-ville-et-laperriere,21,21490,21450,47.5623,4.66973,200
7416,Curtil-Vergy,curtil-vergy,21,21219,21220,47.1667,4.88333,100
7417,Hauteroche,hauteroche,21,21314,21150,47.5,4.58333,100
7418,Lacanche,lacanche,21,21334,21230,47.0667,4.56667,600
7419,Chailly-sur-Armançon,chailly-sur-armancon,21,21128,21320,47.2667,4.48333,300
7420,Vannaire,vannaire,21,21653,21400,47.9167,4.56667,100
7421,Dampierre-et-Flée,dampierre-et-flee,21,21225,21310,47.4667,5.36667,100
7422,Marey-sur-Tille,marey-sur-tille,21,21385,21120,47.5833,5.05,300
7423,Molphey,molphey,21,21422,21210,47.35,4.21667,100
7424,Touillon,touillon,21,21641,21500,47.65,4.43333,400
7425,Ouges,ouges,21,21473,21600,47.2667,5.06667,1200
7426,Licey-sur-Vingeanne,licey-sur-vingeanne,21,21348,21610,47.4833,5.38333,100
7427,Champagne-sur-Vingeanne,champagne-sur-vingeanne,21,21135,21310,47.45,5.4,300
7428,Flavigny-sur-Ozerain,flavigny-sur-ozerain,21,21271,21150,47.5,4.53333,300
7429,Viévigne,vievigne,21,21682,21310,47.4333,5.23333,200
7430,Massingy-lès-Semur,massingy-les-semur,21,21394,21140,47.5167,4.4,200
7431,Montigny-Mornay-Villeneuve-sur-Vingeanne,montigny-mornay-villeneuve-sur-vingeanne,21,21433,21610,47.5653,5.43778,400
7432,Couternon,couternon,21,21209,21560,47.3333,5.15,1600
7433,Corpoyer-la-Chapelle,corpoyer-la-chapelle,21,21197,21150,47.5333,4.61667,0
7434,Civry-en-Montagne,civry-en-montagne,21,21176,21320,47.2833,4.6,100
7435,Ampilly-les-Bordes,ampilly-les-bordes,21,21011,21450,47.6333,4.63333,100
7436,Genlis,genlis,21,21292,21110,47.2333,5.21667,5500
7437,Châtellenot,chatellenot,21,21153,21320,47.2362,4.48917,100
7438,Antheuil,antheuil,21,21014,21360,47.1667,4.75,100
7439,Soirans,soirans,21,21609,21110,47.2067,5.28862,500
7440,Cérilly,cerilly-21,21,21125,21330,47.8659,4.49584,300
7441,Vandenesse-en-Auxois,vandenesse-en-auxois,21,21652,21320,47.2167,4.6,300
